e1f,309,"大阪シティバス","","高見一丁目"
e1f,30a,"大阪シティバス","","天神橋"
e1f,30b,"大阪シティバス","","内平野町"
e1f,30c,"大阪シティバス","","内本町二丁目"
e1f,30d,"大阪シティバス","","内本町一丁目"
e1f,30e,"大阪シティバス","","高見一丁目北"
e1f,30f,"大阪シティバス","","内久宝寺町"
e1f,31,"大阪シティバス","","地下鉄西中島南方"
e1f,310,"大阪シティバス","","松屋町"
e1f,311,"大阪シティバス","","瓦屋町二丁目"
e1f,312,"大阪シティバス","","下寺町"
e1f,313,"大阪シティバス","","高見三丁目"
e1f,314,"大阪シティバス","","高見二丁目"
e1f,315,"大阪シティバス","","天王寺公園前"
e1f,316,"大阪シティバス","","あべの橋"
e1f,317,"大阪シティバス","","城東大橋"
e1f,318,"大阪シティバス","","北浜二丁目"
e1f,319,"大阪シティバス","","血液センター"
e1f,31a,"大阪シティバス","","森之宮二丁目"
e1f,31b,"大阪シティバス","","本町二丁目"
e1f,31c,"大阪シティバス","","本町一丁目"
e1f,31d,"大阪シティバス","","船場中央二丁目"
e1f,31e,"大阪シティバス","","森之宮プール"
e1f,31f,"大阪シティバス","","南久宝寺町"
e1f,32,"大阪シティバス","","西中島一丁目"
e1f,320,"大阪シティバス","","長堀橋"
e1f,321,"大阪シティバス","","八幡筋"
e1f,322,"大阪シティバス","","堺筋道頓堀"
e1f,323,"大阪シティバス","","日本橋一丁目"
